initial_maturity,time_in_minute,temperature,humidity,current_maturity
85,5680,26.69587484,57.52336901,85
85,5700,26.63968112,57.24865298,85
85,5720,26.60796456,57.28587002,85
85,5740,26.61744727,57.79381717,85
85,5760,26.59113433,56.9465115,85
85,5780,26.70960162,56.52387829,85
85,5800,26.75301705,56.86792106,85
85,5820,26.79177851,56.62887926,85
85,5840,26.86389932,56.7654578,85
85,5860,26.95615139,57.11974901,85
85,5880,27.05457627,56.81697277,85
85,5900,27.22889908,56.74099558,85
85,5920,27.29755187,57.14777243,85
85,5940,27.38486663,57.69352418,85
85,5960,27.50253629,57.89438784,85
85,5980,27.58973114,58.62211047,85
85,6000,27.67300232,59.06753313,85
85,6020,27.73771237,59.22605901,85
85,6040,27.77263705,59.26325178,85
85,6060,27.8110205,59.20244236,85
85,6080,27.86659588,58.98637062,85
85,6100,27.89805969,58.44424843,85
85,6120,27.83829489,58.36688536,85
85,6140,27.82079061,58.12071502,85
85,6160,27.8299663,57.86163212,85
85,6180,27.8087013,57.51189829,85
85,6200,27.7675072,57.47550666,85
85,6220,27.7413522,57.16029583,85
85,6240,27.69509278,56.85864947,85
85,6260,27.66578005,57.11644886,85
85,6280,27.66265123,57.68546094,85
85,6300,27.67766106,57.19662327,85
85,6320,27.66243806,57.116826,85
85,6340,27.62913021,56.79450626,85
85,6360,27.60009865,57.49854706,85
85,6380,27.59876247,57.64726961,85
85,6400,27.59217593,57.85901084,85
85,6420,27.57795774,57.71644618,85
85,6440,27.55670085,57.83144176,85
85,6460,27.56025454,57.84708098,85
85,6480,27.53940206,58.17451274,85
85,6500,27.5379717,58.30844029,85
85,6520,27.37582336,60.97271021,85
85,6540,27.42851449,60.6937705,85
85,6560,27.43089986,60.66210074,85
85,6580,27.44142473,60.73390025,85
85,6600,27.47751096,60.90179403,85
85,6620,27.47096838,60.66691607,85
85,6640,27.4701505,60.55638606,85
85,6660,27.66718553,59.73191061,85
85,6680,27.67977823,59.82265365,85
85,6700,27.64163688,59.71782071,85
85,6720,27.58867339,59.89795713,85
85,6740,27.57107891,59.8501245,85
85,6760,27.49269458,60.02811626,85
85,6780,27.32040225,59.9281805,85
85,6800,27.21148893,60.21488669,85
85,6820,27.14395029,60.12481121,85
85,6840,27.09699765,59.98449333,85
85,6860,27.05796176,59.47694076,85
85,6880,27.00390291,58.50185097,85
85,6900,26.91784669,58.57489765,85
85,6920,26.87067674,58.86082422,85
85,6940,26.83453985,59.14403388,85
85,6960,26.8137205,58.65140098,85
85,6980,26.78181384,58.33126722,85
85,7000,26.74034903,58.27186031,85
85,7020,26.71435629,58.28325883,85
85,7040,26.69982492,59.45034481,85
85,7060,26.71144518,60.10389177,85
85,7080,26.72438314,59.88568655,85
85,7100,26.66564148,58.96407964,85
85,7120,26.60278553,58.35170744,85
85,7140,26.54904033,58.12465102,85
85,7160,26.52029283,58.12432764,85
85,7180,26.53410641,58.62150534,85
85,7200,26.40467777,56.97163568,85
85,7220,26.51476337,56.42524866,90
85,7240,26.53516496,56.91065159,90
85,7260,26.55462518,56.68300487,90
85,7280,26.60081286,56.85121783,90
85,7300,26.6722418,56.90934279,90
85,7320,26.7673128,56.6893574,90
85,7340,26.87457405,56.75248774,90
85,7360,26.92819944,57.15271027,90
85,7380,27.03565361,57.69299225,90
85,7400,27.17776634,57.84490885,90
85,7420,27.29140964,58.59302795,90
85,7440,27.39706163,58.92908111,90
85,7460,27.4685258,59.08535184,90
85,7480,27.51013017,59.0720232,90
85,7500,27.555452,58.88071335,90
85,7520,27.61896672,58.79354722,90
85,7540,27.65575869,58.68985535,90
85,7560,27.60674178,59.00501184,90
85,7580,27.61149879,58.8986743,90
85,7600,27.64043768,58.7609129,90
85,7620,27.63387291,58.43740757,90
85,7640,27.60096061,58.43629333,90
85,7660,27.58178347,58.14033809,90
85,7680,27.53998699,57.83726606,90
85,7700,27.51779625,58.14617964,90
85,7720,27.52505379,58.79290775,90
85,7740,27.54994597,58.27947422,90
85,7760,27.54361969,58.23113448,90
85,7780,27.51602977,57.89610239,90
85,7800,27.49201751,58.69714902,90
85,7820,27.49858568,58.84807003,90
85,7840,27.49260582,59.07934572,90
85,7860,27.48623742,58.86284325,90
85,7880,27.46872954,58.95021916,90
85,7900,27.475529,58.96571159,90
85,7920,27.45824522,59.33872885,90
85,7940,27.46613433,59.49297938,90
85,7960,27.22408913,61.18971114,90
85,7980,27.28999297,60.90035108,90
85,8000,27.30237762,60.8995437,90
85,8020,27.31903814,60.97893006,90
85,8040,27.36900724,61.17347889,90
85,8060,27.36920196,60.91166069,90
85,8080,27.37832015,60.88057877,90
85,8100,27.60922673,59.9779913,90
85,8120,27.63377014,60.08303274,90
85,8140,27.5965268,59.96190092,90
85,8160,27.5440671,60.17302571,90
85,8180,27.52726478,60.12897826,90
85,8200,27.44588375,60.39985773,90
85,8220,27.25188829,60.34382177,90
85,8240,27.13134777,60.67153498,90
85,8260,27.06451462,60.5659218,90
85,8280,27.01085446,60.40550907,90
85,8300,26.96624202,60.02213937,90
85,8320,26.9112065,59.63042227,90
85,8340,26.85224419,59.58101015,90
85,8360,26.82468876,59.69940758,90
85,8380,26.8014871,59.86753222,90
85,8400,26.78563131,59.24199521,90
85,8420,26.74056035,58.78195245,90
85,8440,26.68863018,58.65423492,90
85,8460,26.65195536,58.67920611,90
85,8480,26.62122848,59.73839946,90
85,8500,26.61385241,60.22877207,90
85,8520,26.61358074,60.0122132,90
85,8540,26.54644741,58.95894816,90
85,8560,26.47461203,58.25909422,90
85,8580,26.40193895,57.95674403,90
85,8600,26.34581085,58.31669191,90
85,8620,26.35379356,58.86108547,90
85,8640,26.27035257,57.65172518,90
85,8660,26.37996766,56.92118365,90
85,8680,26.38013562,57.43624732,90
85,8700,26.37134097,57.00076048,90
85,8720,26.39136148,56.94791867,90
85,8740,26.42846153,56.87258223,90
85,8760,26.49280193,56.63836612,90
85,8780,26.58077139,56.67256791,90
85,8800,26.61309047,57.10444516,90
85,8820,26.70132899,57.78273188,90
85,8840,26.82400032,57.95905704,90
85,8860,26.92663104,58.6844218,90
85,8880,27.03530504,59.05787514,90
85,8900,27.12011414,59.3329947,90
85,8920,27.17854982,59.3090488,90
85,8940,27.23414091,59.1599687,90
85,8960,27.30739053,59.0244011,90
85,8980,27.35472951,58.82544315,90
85,9000,27.35611759,58.8919712,90
85,9020,27.38083173,58.86684273,90
85,9040,27.40375418,58.71353009,90
85,9060,27.39929391,58.3385187,90
85,9080,27.36789678,58.31343576,90
85,9100,27.35140333,58.00033348,90
85,9120,27.31196926,57.64206068,90
85,9140,27.29190192,57.96490612,90
85,9160,27.30879164,58.68792631,90
85,9180,27.34372132,58.12230916,90
85,9200,27.34627964,58.08955052,90
85,9220,27.31951021,57.67226516,90
85,9240,27.30155806,58.53238927,90
85,9260,27.31306253,58.699236,90
85,9280,27.31615268,59.02586601,90
85,9300,27.31480869,58.79868849,90
85,9320,27.30538383,58.92041068,90
85,9340,27.31647759,58.92509896,90
85,9360,27.30675288,59.33771948,90
85,9380,27.31976198,59.48139442,90
85,9400,26.99814815,67.93518519,90
85,9420,27.37843137,66.7745098,90
85,9440,27.45740741,66.63888889,90
85,9460,27.5,66.37735849,90
85,9480,27.5,66.74528302,90
85,9500,27.5,66.14953271,90
85,9520,27.37555556,66.93333333,90
85,9540,27.3870775,66.79344163,90
85,9560,27.44263883,66.63033541,90
85,9580,27.45181133,66.60973907,90
85,9600,27.45101189,66.60557481,90
85,9620,27.44401359,66.63817714,90
85,9640,27.43601553,66.6228763,90
85,9660,27.3,67,90
85,9680,27.2,67.13333333,90
85,9700,27.2,67,90
85,9720,27.13666667,67.7,90
85,9740,27.093,66.64,90
85,9760,26.95688073,64.46788991,90
85,9780,26.84220183,62.83486239,90
85,9800,26.73333333,62.01851852,90
85,9820,26.64166667,62.56481481,90
85,9840,26.6,62.80733945,90
85,9860,26.58073394,63.05504587,90
85,9880,26.53796296,63.03703704,90
85,9900,26.5037037,62.36111111,90
85,9920,26.45981308,62.02803738,90
85,9940,26.4,62.25688073,90
85,9960,26.4,62.83333333,90
85,9980,26.38715596,62.11926606,90
85,10000,26.34862385,62.63302752,90
85,10020,26.31170213,63,90
85,10040,26.3,63.01851852,90
85,10060,26.3,63.00917431,90
85,10080,26.26697248,63.02752294,90
85,10100,26.21296296,63.00925926,95
85,10120,26.2,63.00917431,95
85,10140,26.17037037,63.01851852,95
85,10160,26.12685185,63.03703704,95
85,10180,26.1,63,95
85,10200,26.1,63.00917431,95
85,10220,26.07522936,62.87155963,95
85,10240,26.01869159,63.01869159,95
85,10260,26.03119266,63.58715596,95
85,10280,26.15833333,64.30555556,95
85,10300,26.27685185,65.01851852,95
85,10320,26.36055046,65.17431193,95
85,10340,26.4,65.64814815,95
85,10360,26.4,66.26851852,95
85,10380,26.40550459,66.04587156,95
85,10400,26.41834862,66.24770642,95
85,10420,26.4212963,66.22222222,95
85,10440,26.44220183,66.97247706,95
85,10460,26.44444444,67.4537037,95
85,10480,26.42407407,67.64814815,95
85,10500,26.42568807,67.8440367,95
85,10520,26.41237113,67.95876289,95
85,10540,26.40185185,67.92592593,95
85,10560,26.40092593,67.98148148,95
85,10580,26.4,68.02752294,95
85,10600,26.4,68.01869159,95
85,10620,26.4,68.16666667,95
85,10640,26.4,68.11111111,95
85,10660,26.4,68.35514019,95
85,10680,26.4,68.7037037,95
85,10700,26.39439252,68.75700935,95
85,10720,26.37685185,68.97222222,95
85,10740,26.34761905,69.00952381,95
85,10760,26.32037037,69.03703704,95
85,10780,26.30917431,69.00917431,95
85,10800,26.3037037,69,95
85,10820,26.30106383,69,95
85,10840,26.33616795,68.96928096,95
85,10860,26.3,69.02857143,95
85,10880,26.3,69,95
85,10900,26.29326923,69,95
85,10920,26.27525773,68.92783505,95
85,10940,26.22911392,68.87341772,95
85,10960,26.21368421,68.66315789,95
85,10980,26.21086957,68.63043478,95
85,11000,26.20571429,68.85714286,95
85,11020,26.2,68.74074074,95
85,11040,26.2,68.60185185,95
85,11060,26.2,68.56190476,95
85,11080,26.2,68.40740741,95
85,11100,26.19814815,68.4537037,95
85,11120,26.14220183,68.36697248,95
85,11140,26.10092593,68.63888889,95
85,11160,26.1,68.75229358,95
85,11180,26.1,68.84259259,95
85,11200,26.1,68.92592593,95
85,11220,26.09814815,68.9537037,95
85,11240,26.06055046,69,95
85,11260,26.02242991,69,95
85,11280,26.01851852,69,95
85,11300,26.00373832,69.00934579,95
85,11320,26.00092593,69.01851852,95
85,11340,26,69,95
85,11360,26,69.01886792,95
85,11380,25.99722222,69.00925926,95
85,11400,25.9787037,69.01851852,95
85,11420,25.93211009,69,95
85,11440,25.91388889,69,95
85,11460,25.91111111,69,95
85,11480,25.90660377,69.01886792,95
85,11500,25.91018519,69.02777778,95
85,11520,25.90185185,61.01851852,95
85,11540,25.63761468,58.89908257,100
85,11560,25.45555556,62.61111111,100
85,11580,25.3706422,60.71559633,100
85,11600,25.27592593,60.00925926,100
85,11620,25.20642202,59.4587156,100
85,11640,25.2,59.30275229,100
85,11660,25.2,59.61111111,100
85,11680,25.2,60.1047619,100
85,11700,25.24587156,61.31192661,100
85,11720,25.32149533,61.70093458,100
85,11740,25.42752294,63.5412844,100
85,11760,25.55740741,64.91666667,100
85,11780,25.65648148,65.84259259,100
85,11800,25.75462963,65.50925926,100
85,11820,25.8,64.50925926,100
85,11840,25.82752294,64.06422018,100
85,11860,25.89813084,64.00934579,100
85,11880,25.9,64.00917431,100
85,11900,25.93518519,64.65740741,100
85,11920,26.00366972,64.34862385,100
85,11940,26.08888889,63.21296296,100
85,11960,26.10917431,62.63302752,100
85,11980,26.19444444,62.00925926,100
85,12000,26.21376147,62,100
85,12020,26.31944444,62.51851852,100
85,12040,26.45185185,64.83333333,100
85,12060,26.56513761,64,100
85,12080,26.6462963,64.58333333,100
85,12100,26.70275229,63.79816514,100
85,12120,26.76880734,64.36697248,100
85,12140,26.80093458,64.14953271,100
85,12160,26.85925926,64.74074074,100
85,12180,26.91388889,63.59259259,100
85,12200,26.93518519,63.13888889,100
85,12220,27.04444444,63.78703704,100
85,12240,27.10555556,63.91666667,100
85,12260,27.19519231,64.25,100
85,12280,27.28484848,64.39393939,100
85,12300,27.35876289,64.21649485,100
85,12320,27.47264151,64.48113208,100
85,12340,27.61111111,65.02777778,100
85,12360,27.92314815,65.62037037,100
85,12380,28.07009346,64.34579439,100
85,12400,28.38796296,63.85185185,100
85,12420,29.71284404,59.3853211,100
85,12440,29.86388889,60.26851852,100
85,12460,29.8293578,59.53211009,100
85,12480,29.61851852,61.24074074,100
85,12500,29.62477064,60.78899083,100
85,12520,29.2712963,61.57407407,100
85,12540,28.44259259,61.27777778,100
85,12560,28.04907407,63.11111111,100
85,12580,27.8787037,62.5462963,100
85,12600,27.7412844,61.19266055,100
85,12620,27.59722222,60.41666667,100
85,12640,27.4962963,61.18518519,100
85,12660,27.41481481,62.15740741,100
85,12680,27.5266055,63.01834862,100
85,12700,27.61481481,63.02777778,100
85,12720,27.66788991,59.57798165,100
85,12740,27.49351852,56.49074074,100
85,12760,27.3212963,55.59259259,100
85,12780,27.16851852,54.83333333,100
85,12800,27.08611111,53.9537037,100
85,12820,27.00183486,53.56880734,100
85,12840,26.90925926,53.2962963,100
85,12860,26.83577982,52.97247706,100
85,12880,26.8,52.23148148,100
85,12900,26.78899083,52.01834862,100
85,12920,26.70833333,52.00925926,100
85,12940,26.66915888,51.88785047,100
85,12960,26.60642202,51.49541284,100
85,12980,26.6,51.2962963,100
85,13000,26.56697248,51.00917431,100
85,13020,26.50092593,51.01851852,100
85,13040,26.49357798,50.77981651,100
85,13060,26.41574074,50.44444444,100
85,13080,26.4,50.27777778,100
85,13100,26.4,50.13761468,100
85,13120,26.33831776,50.10280374,100
85,13140,26.3,50.05555556,100
85,13160,26.28148148,49.98148148,100
85,13180,26.21759259,49.93518519,100
85,13200,26.2,49.67592593,100
85,13220,26.2,49.66972477,100
85,13240,26.16944444,49.5,100
85,13260,26.10277778,49.41666667,100
85,13280,26.1,49.33333333,100
85,13300,26.09907407,49.25,100
85,13320,26.04485981,49.3364486,100
85,13340,26.00925926,49.01851852,100
85,13360,26,49.2293578,100
85,13380,25.94587156,49.04587156,100
85,13400,25.90280374,49.10280374,100
85,13420,25.90092593,48.87037037,100
85,13440,25.89814815,48.65740741,100
85,13460,25.86513761,48.56880734,100
85,13480,25.80833333,48.87962963,100
85,13500,25.8,48.47222222,100
85,13520,25.79266055,48.97247706,100
85,13540,25.76880734,48.87155963,100
85,13560,25.71759259,48.88888889,100
85,13580,25.7,48.83486239,100
85,13600,25.7,49,100
85,13620,25.7,48.55660377,100
85,13640,25.7,48.75,100
85,13660,25.7,48,100
85,13680,25.7,49,100
85,13700,25.7,49,100
85,13720,25.7,48.46464646,100
85,13740,25.67522936,48.21100917,100
85,13760,25.60186916,48.12149533,100
85,13780,25.6,48.0733945,100
85,13800,25.59908257,48,100
85,13820,25.56261682,48.02803738,100
85,13840,25.51834862,47.87155963,100
85,13860,25.49907407,47.75925926,100
85,13880,25.4962963,47.38888889,100
85,13900,25.42314815,47.61111111,100
85,13920,25.40091743,47.1559633,100
85,13940,25.4,47.31481481,100
85,13960,25.4,47.46788991,100
85,13980,25.4,47.38888889,100
85,14000,25.39550562,47.08988764,100
85,14020,25.32685185,47.02777778,100
85,14040,25.30344828,47.06896552,100
85,14060,25.3,47.0212766,100
85,14080,25.29903846,47.04807692,100
85,14100,25.29705882,47.06862745,100
85,14120,25.27619048,47.14285714,100
85,14140,25.28555556,47.23333333,100
85,14160,25.23186813,47,100
85,14180,25.2009434,47.04716981,100
85,14200,25.2,47.09375,100
85,14220,25.20097087,48.53398058,100
85,14240,25.20186916,54.79439252,100
85,14260,25.31428571,56.67142857,100
85,14280,25.39541284,55.03669725,100
85,14300,25.1509434,54.93396226,100
85,14320,25.1,55.10185185,100
85,14340,25.1010101,55.88888889,100
85,14360,25.146,57.51,100
85,14380,25.23831776,59.46728972,100
85,14400,25.53027523,57.1559633,100
85,14420,26.27522936,55.7706422,100
85,14440,26.39722222,54.77777778,100
85,14460,26.41926606,54.31192661,100
85,14480,26.51456311,54.42718447,100
85,14500,26.69252336,54.05607477,100
85,14520,26.87314815,53.55555556,100
85,14540,27.05779817,53.85321101,100
85,14560,27.21132075,55.05660377,100
85,14580,27.52685185,56.44444444,100
85,14600,27.82385321,56.09174312,100
85,14620,28.09357798,56.4587156,100
85,14640,28.38611111,56.57407407,100
85,14660,28.64036697,56.63302752,100
85,14680,28.87037037,56.28703704,100
85,14700,29.15321101,56.86238532,100
85,14720,29.4537037,56.75925926,100
85,14740,29.61272727,56.71818182,100
85,14760,29.82242991,56.18691589,100
85,14780,30.02385321,55.79816514,100
85,14800,30.09816514,55.28440367,100
85,14820,30.08333333,54.80555556,100
85,14840,30.01495327,55.11214953,100
85,14860,29.89811321,54.73584906,100
85,14880,29.7407767,53.30097087,100
85,14900,29.609375,54.26041667,100
85,14920,29.651,54.92,100
85,14940,29.73564356,53.54455446,100
85,14960,29.71650485,52.49514563,100
85,14980,29.59072165,51.19587629,100
85,15000,29.53229167,54.07291667,100
85,15020,29.6,55.0106383,100
85,15040,29.6,55.67073171,100
85,15060,29.6,56.13636364,100
85,15080,29.6,56.90384615,100
85,15100,29.56568627,57.01960784,100
85,15120,29.50096154,57.75961538,100
85,15140,29.5,58.00990099,100
85,15160,29.42197802,57.98901099,100
85,15180,29.4,58.02105263,100
85,15200,29.37032967,58.06593407,100
85,15220,29.30111111,58.26666667,100
85,15240,29.297,58.53,100
85,15260,29.25619048,59,100
85,15280,29.19626168,59.03738318,100
85,15300,29.13364486,59.01869159,100
85,15320,29.08962264,59.01886792,100
85,15340,29.01028037,59.01869159,100
85,15360,28.98425926,59.0462963,100
85,15380,28.90462963,59.18518519,100
85,15400,28.85288462,59.96153846,100
85,15420,28.79266055,59.75229358,100
85,15440,28.71111111,59.94444444,100
85,15460,28.65688073,59.86238532,100
85,15480,28.59906542,59.47663551,100
85,15500,28.55229358,59.21100917,100
85,15520,28.49537037,59.65740741,100
85,15540,28.43981481,59.87037037,100
85,15560,28.39351852,60,100
85,15580,28.33055556,60.02777778,100
85,15600,28.3,60.01851852,100
85,15620,28.27981651,60.03669725,100
85,15640,28.20373832,60.03738318,100
85,15660,28.16388889,60.07407407,100
85,15680,28.10092593,60.06481481,100
85,15700,28.06018519,60.64814815,100
85,15720,28.06513761,60.98165138,100
85,15740,28.08981481,56.57407407,100
85,15760,27.86111111,52.97222222,100
85,15780,27.51203704,50.41666667,100
85,15800,27.23148148,51.25,100
85,15820,27.20733945,52.22018349,100
85,15840,27.34495413,52.21100917,100
85,15860,27.45833333,52.9537037,100
85,15880,27.62037037,53.23148148,100
85,15900,27.83761468,54.4587156,100
85,15920,28.06697248,56.17431193,100
85,15940,28.3787037,57.16666667,100
85,15960,28.68888889,57.0462963,100
85,15980,28.93119266,57.31192661,100
85,16000,29.13396226,57.49056604,100
85,16020,29.37592593,57.06481481,100
85,16040,29.65412844,57.04587156,100
85,16060,29.84485981,57.95327103,100
85,16080,29.9293578,58.02752294,100
85,16100,29.90740741,57.35185185,100
85,16120,29.83119266,57.41284404,100
85,16140,29.80462963,56.92592593,100
85,16160,29.8,57.17757009,100
85,16180,29.76296296,57.74074074,100
85,16200,29.36111111,59.7962963,100
85,16220,29.22616822,59.12149533,100
85,16240,29.29722222,59.09259259,100
85,16260,29.27592593,59.12962963,100
85,16280,29.23240741,59.2962963,100
85,16300,29.19444444,59.12037037,100
85,16320,29.13611111,59.2037037,100
85,16340,29.0990566,59.41509434,100
85,16360,29.03888889,59.52777778,100
85,16380,28.99351852,59.37962963,100
85,16400,28.925,59.22222222,100
85,16420,28.89166667,59.46296296,100
85,16440,28.82523364,59.85046729,100
85,16460,28.79724771,59.88990826,100
85,16480,28.72777778,59.4537037,100
85,16500,28.68623853,59.31192661,100
85,16520,28.61214953,59.1588785,100
85,16540,28.58888889,59.25,100
85,16560,28.51869159,59.34579439,100
85,16580,28.49074074,59.57407407,100
85,16600,28.43796296,59.4537037,100
85,16620,28.39816514,59.24770642,100
85,16640,28.33055556,59,100
85,16660,28.29813084,59.01869159,100
85,16680,28.23703704,59,100
85,16700,28.18333333,58.9537037,100
85,16720,28.11296296,58.28703704,100
85,16740,28.0728972,58.00934579,100
85,16760,28.00183486,58,100
85,16780,27.95740741,58.00925926,100
85,16800,27.90091743,57.97247706,100
85,16820,27.87777778,57.89814815,100
85,16840,27.82037037,57.42592593,100
85,16860,27.8,57.01869159,100
85,16880,27.77247706,57.01834862,100
85,16900,27.7,57.03703704,100
85,16920,27.7,57.03738318,100
85,16940,27.7,55.66055046,100
85,16960,27.65277778,50.60185185,100
85,16980,27.37706422,51.53211009,100
85,17000,27.19259259,52.99074074,100
85,17020,27.06590909,54.07954545,100
85,17040,27.01034483,54.51724138,100
85,17060,27.07058824,55.17647059,100
85,17080,27.10238095,55.5952381,100
85,17100,27.15116279,55.51162791,100
85,17120,27.25,57.43396226,100
85,17140,27.39459459,59.22972973,100
85,17160,27.5,59,100
85,17180,27.5,59,100
85,17200,27.5,59,100
85,17220,27.57875,59.3,100
85,17240,27.74166667,56.77777778,100
85,17260,27.7962963,56.94444444,100
85,17280,27.89633028,56.7706422,100
85,17300,28.07346939,57.21428571,100
85,17320,28.27798165,56.56880734,100
85,17340,28.45185185,56.25,100
85,17360,28.70550459,56.16513761,100
85,17380,28.94351852,58.59259259,100
85,17400,29.06542056,57.71028037,100
85,17420,29.70917431,56.66055046,100
85,17440,29.88301887,57.11320755,100
85,17460,29.8293578,57.69724771,100
85,17480,29.77592593,58.24074074,100
85,17500,29.67798165,58.82568807,100
85,17520,29.60458716,60.03669725,100
85,17540,29.62201835,60.21100917,100
85,17560,29.61018519,60.60185185,100
85,17580,29.6,61.45454545,100
85,17600,29.6,60.33613445,100
85,17620,29.59416667,56.725,100
85,17640,29.45916667,53.9,100
85,17660,29.28583333,52.675,100
85,17680,29.15666667,51.56666667,100
85,17700,29.0325,51.03333333,100
85,17720,28.93333333,50.75,100
85,17740,28.85833333,50.3,100
85,17760,28.78083333,50.00833333,100
85,17780,28.70166667,49.90833333,100
85,17800,28.62583333,49.93333333,100
85,17820,28.57166667,49.61666667,100
85,17840,28.49416667,49.31666667,100
85,17860,28.42083333,49.08333333,100
85,17880,28.35666667,49.10833333,100
85,17900,28.3,49.24166667,100
85,17920,28.28916667,49.31666667,100
85,17940,28.22,49.69166667,100
85,17960,28.1725,50,100
85,17980,28.15333333,50.01666667,100
85,18000,28.1075,50.025,100
85,18020,28.04083333,50.01666667,100
85,18040,27.9825,50.01666667,100
85,18060,27.9125,50,100
85,18080,27.85166667,49.98333333,100
85,18100,27.80083333,49.85,100
85,18120,27.74583333,49.6,100
85,18140,27.66666667,49.875,100
85,18160,27.59916667,50.10833333,100
85,18180,27.56083333,50.09166667,100
85,18200,27.50916667,50,100
85,18220,27.46416667,50,100
85,18240,27.4,50.01666667,100
85,18260,27.37333333,49.55833333,100
85,18280,27.2975,49.7,100
85,18300,27.2325,49.35,100
85,18320,27.2,49.21666667,100
85,18340,27.14666667,49.21666667,100
85,18360,27.10916667,49.41666667,100
85,18380,27.1,52.03333333,100
85,18400,27.18833333,51.5,100
85,18420,27.22166667,50.83333333,100
85,18440,27.20083333,50.81666667,100
85,18460,27.205,50.59166667,100
85,18480,27.24333333,50.55,100
85,18500,27.27416667,51.70833333,100
85,18520,27.34666667,52.325,100
85,18540,27.4975,53.36666667,100
85,18560,27.50166667,54.71666667,100
85,18580,27.51583333,54.01666667,100
85,18600,27.50666667,53.06666667,100
85,18620,27.45,52.44166667,100
85,18640,27.3475,51.725,100
85,18660,27.27416667,51.11666667,100
85,18680,27.22166667,51.41666667,100
85,18700,27.20083333,52,100
85,18720,27.16,52.80833333,100
85,18740,27.1,53.58333333,100
85,18760,27.09333333,53.06666667,100
85,18780,27.005,52.85,100
85,18800,26.90916667,52.26666667,100
85,18820,26.90083333,51.99166667,100
85,18840,26.85166667,51.76666667,100
85,18860,26.8,51.74166667,100
85,18880,26.77833333,52.39166667,100
85,18900,26.72583333,55.36666667,100
85,18920,26.70666667,55.06666667,100
85,18940,26.7725,58.09166667,100
85,18960,26.6325,61.925,100
85,18980,26.60666667,62.025,100
85,19000,26.59666667,62.00833333,100
85,19020,26.51083333,62.00833333,100
85,19040,26.42916667,62,100
85,19060,26.39916667,62.01666667,100
85,19080,26.325,62.05833333,100
85,19100,26.29,62.00833333,100
85,19120,26.22083333,62.64166667,100
85,19140,26.2,62.975,100
85,19160,26.15083333,63,100
85,19180,26.1025,62.88333333,100
85,19200,26.08166667,62.98333333,100
85,19220,26.01333333,63.00833333,100
85,19240,25.99333333,63.00833333,100
85,19260,25.9225,63.01666667,100
85,19280,25.9,63,100
85,19300,25.85666667,63,100
85,19320,25.8025,63.00833333,100
85,19340,25.77666667,63.00833333,100
85,19360,25.71416667,63.01666667,100
85,19380,25.7,62.98333333,100
85,19400,25.7,62.99166667,100
85,19420,25.68583333,63,100
85,19440,25.61583333,63.025,100
85,19460,25.6,63.03333333,100
85,19480,25.575,63.00833333,100
85,19500,25.5025,63,100
85,19520,25.49166667,63.01666667,100
85,19540,25.415,63.03333333,100
85,19560,25.4,63.075,100
85,19580,25.4,63.775,100
85,19600,25.4,64,100
85,19620,25.4,62.125,100
85,19640,25.36583333,58,100
85,19660,25.28583333,55,100
85,19680,25.19916667,53.43333333,100
85,19700,25.19333333,52.06666667,100
85,19720,25.18166667,51.675,100
85,19740,25.2,52.875,100
85,19760,25.2,52.80833333,100
85,19780,25.22333333,55.16666667,100
85,19800,25.3575,54.825,100
85,19820,25.43333333,56.05833333,100
85,19840,25.58333333,56.425,100
85,19860,25.70333333,55.26666667,100
85,19880,25.8025,55.95833333,100
85,19900,26.12333333,57.61666667,100
85,19920,26.455,59.01666667,100
85,19940,26.6825,58.325,100
85,19960,26.8,55.525,100
85,19980,26.79,55.65,100
85,20000,26.8,54.34166667,100
85,20020,26.8,53.68333333,100
85,20040,26.81583333,54.08333333,100
85,20060,26.90333333,53.34166667,100
85,20080,26.90333333,55.06666667,100
85,20100,27.03166667,53.5,100
85,20120,27.04,52.15833333,100
85,20140,26.91583333,52.1,100
85,20160,26.85333333,50.825,100
85,20180,26.76166667,49.125,100
85,20200,26.62166667,48.60833333,100
85,20220,26.535,48.01666667,100
85,20240,26.4425,47.375,100
85,20260,26.4,47.06666667,100
85,20280,26.35166667,46.875,100
85,20300,26.29916667,46.51666667,100
85,20320,26.22333333,46.65,100
85,20340,26.2,46.1,100
85,20360,26.16916667,46.10833333,100
85,20380,26.10333333,48.175,100
85,20400,26.11333333,47.2,100
85,20420,26.085,46.86666667,100
85,20440,26.00083333,46.28333333,100
85,20460,25.92416667,46.13333333,100
85,20480,25.89833333,46.03333333,100
85,20500,25.8575,45.75833333,100
85,20520,25.79833333,45.80833333,100
85,20540,25.75666667,45.325,100
85,20560,25.7,45.49166667,100
85,20580,25.68666667,45.2,100
85,20600,25.625,45.20833333,100
85,20620,25.6,45.1,100
85,20640,25.5775,45.03333333,100
85,20660,25.5075,45.16666667,100
85,20680,25.48666667,45.01666667,100
85,20700,25.41833333,44.96666667,100
85,20720,25.4,45.06666667,100
85,20740,25.4,44.95833333,100
85,20760,25.36416667,45.14166667,100
85,20780,25.30166667,46.09166667,100
85,20800,25.30416667,46.39166667,100
85,20820,25.29166667,46.15,100
85,20840,25.21,50.05833333,100
85,20860,25.34583333,51.025,100
85,20880,25.6475,49.25,100
85,20900,25.75916667,49.74166667,100
85,20920,25.70916667,51.69166667,100
85,20940,25.86,53.74166667,100
85,20960,26.0525,54.70833333,100
85,20980,26.21666667,53.29166667,100
